timestamp,temp,hum,mic,ax,ay,az
1773578328.5847316,21.9,28.7,0,-4152,-92,4
1773578328.6050642,21.9,28.7,0,-4152,-92,4
1773578328.6258385,21.9,28.7,1,-4220,-72,108
1773578328.6464698,21.9,28.7,1,-4220,-72,108
1773578328.6671257,21.9,28.7,1,-4132,-132,-52
1773578328.687552,21.9,28.7,1,-4132,-132,-52
1773578328.708373,21.9,28.7,1,-4132,-132,-52
1773578328.7289548,21.9,28.7,1,-4136,-128,-52
1773578328.7492752,21.9,28.7,1,-4136,-128,-52
1773578328.7696788,21.9,28.7,0,-4220,-88,68
1773578328.7899826,21.9,28.7,0,-4220,-88,68
1773578328.8105261,21.9,28.7,0,-4220,-88,68
1773578328.8312755,21.9,28.7,0,-4176,-132,0
1773578328.8526423,21.9,28.7,0,-4176,-132,0
1773578328.872986,21.9,28.7,1,-4084,-128,-84
1773578328.8932524,21.9,28.7,1,-4084,-128,-84
1773578328.9138646,21.9,28.7,1,-4084,-128,-84
1773578328.934583,21.9,28.7,1,-4204,-84,32
1773578328.9554675,21.9,28.7,1,-4204,-84,32
1773578328.9762049,21.9,28.7,1,-4204,-84,32
1773578328.9965153,21.9,28.7,0,-4204,-68,44
1773578329.0168228,21.9,28.7,0,-4204,-68,44
1773578329.0375006,21.9,28.7,0,-4100,-120,-92
1773578329.0579512,21.9,28.7,0,-4100,-120,-92
1773578329.0788572,21.9,28.7,0,-4100,-120,-92
1773578329.0996008,21.9,28.7,1,-4180,-112,-60
1773578329.1204493,21.9,28.7,1,-4180,-112,-60
1773578329.140867,21.9,28.7,0,-4220,-68,112
1773578329.161662,21.9,28.7,0,-4220,-68,112
1773578329.1819584,21.9,28.7,0,-4220,-68,112
1773578329.2034419,21.9,28.7,0,-4184,-112,-72
1773578329.2238684,21.9,28.7,0,-4184,-112,-72
1773578329.244392,21.9,28.7,1,-4132,-124,-96
1773578329.2648659,21.9,28.7,1,-4132,-124,-96
1773578329.2860014,21.9,28.7,1,-4132,-124,-96
1773578329.3066652,21.9,28.7,0,-4240,-104,116
1773578329.327349,21.9,28.7,0,-4240,-104,116
1773578329.3481035,21.9,28.7,0,-4240,-104,116
1773578329.3687837,21.9,28.7,0,-4180,-128,-12
1773578329.3889873,21.9,28.7,0,-4180,-128,-12
1773578329.409428,21.9,28.7,1,-4104,-128,-108
1773578329.4299562,21.9,28.7,1,-4104,-128,-108
1773578329.450611,21.9,28.7,1,-4104,-128,-108
1773578329.4709122,21.9,28.7,1,-4228,-104,60
1773578329.49174,21.9,28.7,1,-4228,-104,60
1773578329.5122857,21.9,28.7,0,-4188,-128,32
1773578329.5331597,21.9,28.7,0,-4188,-128,32
1773578329.5537379,21.9,28.7,0,-4188,-128,32
1773578329.57449,21.9,28.7,1,-4100,-140,-100
1773578329.5969675,21.9,28.7,1,-4100,-140,-100
1773578329.6174006,21.9,28.7,0,-4208,-92,4
1773578329.6377852,21.9,28.7,0,-4208,-92,4
1773578329.6582956,21.9,28.7,0,-4208,-92,4
1773578329.6788807,21.9,28.7,0,-4216,-76,128
1773578329.699483,21.9,28.7,0,-4216,-76,128
1773578329.720106,21.9,28.7,1,-4124,-144,-104
1773578329.7406063,21.9,28.7,1,-4124,-144,-104
1773578329.7615066,21.9,28.7,1,-4124,-144,-104
1773578329.781905,21.9,28.7,1,-4156,-92,-60
1773578329.8021178,21.9,28.7,1,-4156,-92,-60
1773578329.8225958,21.9,28.7,1,-4156,-92,-60
1773578329.8430045,21.9,28.7,1,-4216,-68,120
1773578329.8635821,21.9,28.7,1,-4216,-68,120
1773578329.8844085,21.9,28.7,0,-4180,-112,-44
1773578329.9049644,21.9,28.7,0,-4180,-112,-44
1773578329.9254684,21.9,28.7,0,-4180,-112,-44
1773578329.9458995,21.9,28.7,1,-4124,-116,-88
1773578329.966504,21.9,28.7,1,-4124,-116,-88
1773578329.9870281,21.9,28.7,1,-4220,-84,104
1773578330.0075812,21.9,28.7,1,-4220,-84,104
1773578330.028724,21.9,28.7,1,-4220,-84,104
1773578330.0494635,21.9,28.7,0,-4200,-104,0
1773578330.069863,21.9,28.7,0,-4200,-104,0
1773578330.090604,21.9,28.7,0,-4200,-104,0
1773578330.1109693,21.9,28.7,1,-4120,-144,-108
1773578330.1317387,21.9,28.7,1,-4120,-144,-108
1773578330.1521304,21.9,28.7,1,-4208,-80,32
1773578330.1726427,21.9,28.7,1,-4208,-80,32
1773578330.1929953,21.9,28.7,1,-4208,-80,32
1773578330.2140782,21.9,28.7,1,-4224,-64,48
1773578330.2346652,21.9,28.7,1,-4224,-64,48
1773578330.2550905,21.9,28.7,1,-4224,-64,48
1773578330.2757926,21.9,28.7,1,-4228,-80,76
1773578330.2961354,21.9,28.7,1,-4228,-80,76
1773578330.3167386,21.9,28.7,1,-4228,-80,76
1773578330.3377478,21.9,28.7,0,-4192,-120,36
1773578330.3583853,21.9,28.7,0,-4192,-120,36
1773578330.3787978,21.9,28.7,0,-4192,-120,36
1773578330.3992968,21.9,28.7,1,-4124,-112,-116
1773578330.4196563,21.9,28.7,1,-4124,-112,-116
1773578330.4400315,21.9,28.7,0,-4204,-100,28
1773578330.4604888,21.9,28.7,0,-4204,-100,28
1773578330.4814963,21.9,28.7,0,-4204,-100,28
1773578330.5027277,21.9,28.7,0,-4184,-100,104
1773578330.523139,21.9,28.7,0,-4184,-100,104
1773578330.5437667,21.9,28.7,1,-4088,-172,-84
1773578330.5642715,21.9,28.7,1,-4088,-172,-84
1773578330.5847383,21.9,28.7,1,-4088,-172,-84
1773578330.6055431,21.9,28.7,1,-4176,-92,60
1773578330.6264498,21.9,28.7,1,-4176,-92,60
1773578330.6470368,21.9,28.7,0,-4220,-80,104
1773578330.6671534,21.9,28.7,0,-4220,-80,104
1773578330.6875525,21.9,28.7,0,-4220,-80,104
1773578330.7081234,21.9,28.7,0,-4116,-132,-76
1773578330.7285142,21.9,28.7,0,-4116,-132,-76
1773578330.7491155,21.9,28.7,0,-4116,-132,-76
1773578330.7698152,21.9,28.7,1,-4144,-148,-4
1773578330.7905476,21.9,28.7,1,-4144,-148,-4
1773578330.8110623,21.9,28.7,0,-4224,-116,76
1773578330.8314815,21.9,28.7,0,-4224,-116,76
1773578330.8522437,21.9,28.7,0,-4224,-116,76
1773578330.8726916,21.9,28.7,0,-4148,-120,-24
1773578330.8943684,21.9,28.7,0,-4148,-120,-24
1773578330.9148862,21.9,28.7,1,-4120,-124,-72
1773578330.936188,21.9,28.7,1,-4120,-124,-72
1773578330.95674,21.9,28.7,1,-4120,-124,-72
1773578330.9774861,21.9,28.7,1,-4224,-108,16
1773578330.997671,21.9,28.7,1,-4224,-108,16
1773578331.0185037,21.9,28.7,0,-4164,-80,40
1773578331.0388198,21.9,28.7,0,-4164,-80,40
1773578331.0594926,21.9,28.7,0,-4164,-80,40
1773578331.0800948,21.9,28.7,1,-4112,-136,-100
1773578331.1011746,21.9,28.7,1,-4112,-136,-100
