Time_s,AccelX,AccelY,AccelZ,TotalAccel,RelativeAccel_Percent,Spike_Binary,Spike_YesNo
0.00184210419654846,-120,-4104,40,4105.94885501512,-1.57250315063785,0,No
0.00186259460449219,-120,-4104,40,4105.94885501512,-1.57250315063785,0,No
0.00188328289985657,-120,-4104,40,4105.94885501512,-1.57250315063785,0,No
0.00190370607376099,-104,-4120,44,4121.54728227155,-1.19857882672384,0,No
0.00192498421669006,-104,-4120,44,4121.54728227155,-1.19857882672384,0,No
0.00194542956352234,-108,-4120,48,4121.69479704648,-1.19504261364446,0,No
0.00196617364883423,-108,-4120,48,4121.69479704648,-1.19504261364446,0,No
0.0019869601726532,-108,-4120,48,4121.69479704648,-1.19504261364446,0,No
0.0020083794593811,-108,-4108,44,4109.65497335239,-1.48366036086008,0,No
0.002028804063797,-108,-4108,44,4109.65497335239,-1.48366036086008,0,No
0.00204944729804993,-108,-4116,44,4117.65175798051,-1.29196204176667,0,No
0.00207017779350281,-108,-4116,44,4117.65175798051,-1.29196204176667,0,No
0.00209077954292297,-108,-4116,44,4117.65175798051,-1.29196204176667,0,No
0.00211101579666138,-108,-4108,56,4109.80096841684,-1.48016057816576,0,No
0.00213172960281372,-108,-4108,56,4109.80096841684,-1.48016057816576,0,No
0.00215204405784607,-124,-4128,40,4130.05568969717,-0.994615924444682,0,No
0.00217277646064758,-124,-4128,40,4130.05568969717,-0.994615924444682,0,No
0.00219319033622742,-124,-4128,40,4130.05568969717,-0.994615924444682,0,No
0.00221378397941589,-104,-4116,64,4117.81106900256,-1.28814304993937,0,No
0.00223404240608215,-104,-4116,64,4117.81106900256,-1.28814304993937,0,No
0.00225474905967712,-104,-4116,64,4117.81106900256,-1.28814304993937,0,No
0.00227504968643188,-116,-4132,48,4133.90662690874,-0.902301547514337,0,No
0.00229545545578003,-116,-4132,48,4133.90662690874,-0.902301547514337,0,No
0.00231603837013245,-124,-4116,40,4118.06167996547,-1.282135422803,0,No
0.00233671021461487,-124,-4116,40,4118.06167996547,-1.282135422803,0,No
0.00235740447044373,-124,-4116,40,4118.06167996547,-1.282135422803,0,No
0.00237837409973145,-116,-4132,48,4133.90662690874,-0.902301547514337,0,No
0.00239867258071899,-116,-4132,48,4133.90662690874,-0.902301547514337,0,No
0.00241936707496643,-104,-4120,32,4121.43664272545,-1.2012310695939,0,No
0.00244001126289368,-104,-4120,32,4121.43664272545,-1.2012310695939,0,No
0.00246068692207336,-104,-4120,32,4121.43664272545,-1.2012310695939,0,No
0.00248120617866516,-140,-4116,36,4118.53760453878,-1.27072659476007,0,No
0.00250155711174011,-140,-4116,36,4118.53760453878,-1.27072659476007,0,No
0.00252371454238892,-104,-4108,44,4109.55180037921,-1.48613361560603,0,No
0.00254400038719177,-104,-4108,44,4109.55180037921,-1.48613361560603,0,No
0.0025643458366394,-104,-4108,44,4109.55180037921,-1.48613361560603,0,No
0.00258706641197205,-120,-4144,68,4146.29473144397,-0.605334838194215,0,No
0.00260810542106628,-120,-4144,68,4146.29473144397,-0.605334838194215,0,No
0.00262882256507874,-100,-4112,48,4113.49583687646,-1.39158746960786,0,No
0.00264945268630981,-100,-4112,48,4113.49583687646,-1.39158746960786,0,No
0.0026700587272644,-100,-4112,48,4113.49583687646,-1.39158746960786,0,No
0.00269075679779053,-116,-4120,44,4121.86753790075,-1.19090168289005,0,No
0.00271134948730469,-116,-4120,44,4121.86753790075,-1.19090168289005,0,No
0.00273215866088867,-116,-4120,44,4121.86753790075,-1.19090168289005,0,No
0.00275302577018738,-116,-4120,52,4121.96069850259,-1.18866844395594,0,No
0.002773841381073,-116,-4120,52,4121.96069850259,-1.18866844395594,0,No
0.00279454588890076,-124,-4112,56,4114.25035699093,-1.37350017022547,0,No
0.00281523442268372,-124,-4112,56,4114.25035699093,-1.37350017022547,0,No
0.0028358051776886,-124,-4112,56,4114.25035699093,-1.37350017022547,0,No
0.00285646867752075,-96,-4136,40,4137.30733690404,-0.820779983518451,0,No
0.00287705540657043,-96,-4136,40,4137.30733690404,-0.820779983518451,0,No
0.00289770674705505,-96,-4132,52,4133.44214910527,-0.91343597445241,0,No
0.00291829919815063,-96,-4132,52,4133.44214910527,-0.91343597445241,0,No
0.00294033646583557,-96,-4132,52,4133.44214910527,-0.91343597445241,0,No
0.00296075320243835,-116,-4128,52,4129.95690050151,-0.996984091606219,0,No
0.00298118162155151,-116,-4128,52,4129.95690050151,-0.996984091606219,0,No
0.0030018162727356,-104,-4140,52,4141.63252836366,-0.717096819456375,0,No
0.00302298641204834,-104,-4140,52,4141.63252836366,-0.717096819456375,0,No
0.00304357528686523,-104,-4140,52,4141.63252836366,-0.717096819456375,0,No
0.00306438803672791,-96,-4124,48,4125.39646579574,-1.10630648905522,0,No
0.00308588600158691,-96,-4124,48,4125.39646579574,-1.10630648905522,0,No
0.00310701465606689,-104,-4124,60,4125.74744743301,-1.09789278366915,0,No
0.00312770652770996,-104,-4124,60,4125.74744743301,-1.09789278366915,0,No
0.003148104429245,-104,-4124,60,4125.74744743301,-1.09789278366915,0,No
0.00316864204406738,-120,-4116,48,4118.02865458705,-1.28292710468827,0,No
0.00318990993499756,-120,-4116,48,4118.02865458705,-1.28292710468827,0,No
0.00321066737174988,-108,-4124,28,4125.50893830083,-1.1036103066305,0,No
0.00323118257522583,-108,-4124,28,4125.50893830083,-1.1036103066305,0,No
0.00325181555747986,-108,-4124,28,4125.50893830083,-1.1036103066305,0,No
0.00327225208282471,-128,-4132,56,4134.36137752858,-0.891400299890034,0,No
0.00329291200637817,-128,-4132,56,4134.36137752858,-0.891400299890034,0,No
0.00331344556808472,-128,-4132,56,4134.36137752858,-0.891400299890034,0,No
0.00333441209793091,-104,-4132,48,4133.5873040254,-0.909956331634524,0,No
0.00335520839691162,-104,-4132,48,4133.5873040254,-0.909956331634524,0,No
0.00337572884559631,-92,-4116,52,4117.35643344124,-1.29904153938946,0,No
0.00339636945724487,-92,-4116,52,4117.35643344124,-1.29904153938946,0,No
0.00341681838035583,-92,-4116,52,4117.35643344124,-1.29904153938946,0,No
0.00343750953674316,-104,-4132,40,4133.50214709029,-0.911997707272387,0,No
0.00345791721343994,-104,-4132,40,4133.50214709029,-0.911997707272387,0,No
0.00347886443138123,-116,-4132,44,4133.86211671362,-0.903368542560991,0,No
0.00349964356422424,-116,-4132,44,4133.86211671362,-0.903368542560991,0,No
0.00352034378051758,-116,-4132,44,4133.86211671362,-0.903368542560991,0,No
0.00354067993164063,-100,-4120,36,4121.37064579249,-1.20281314310239,0,No
0.00356126403808594,-100,-4120,36,4121.37064579249,-1.20281314310239,0,No
0.00358178067207336,-104,-4128,44,4129.54428478494,-1.00687528450118,0,No
0.00360325884819031,-104,-4128,44,4129.54428478494,-1.00687528450118,0,No
0.00362429785728455,-104,-4128,44,4129.54428478494,-1.00687528450118,0,No
0.00364492964744568,-116,-4124,44,4125.86572733529,-1.09505738675591,0,No
0.00366564893722534,-116,-4124,44,4125.86572733529,-1.09505738675591,0,No
0.00368657374382019,-116,-4124,44,4125.86572733529,-1.09505738675591,0,No
0.00370720553398132,-116,-4124,44,4125.86572733529,-1.09505738675591,0,No
0.00372779154777527,-124,-4108,48,4110.15133541333,-1.47176160690209,0,No
0.0037486355304718,-124,-4108,48,4110.15133541333,-1.47176160690209,0,No
0.0037692985534668,-96,-4124,36,4125.27429391065,-1.10923518428738,0,No
0.00379176902770996,-96,-4124,36,4125.27429391065,-1.10923518428738,0,No
0.00381227946281433,-96,-4124,36,4125.27429391065,-1.10923518428738,0,No
0.00383281087875366,-112,-4116,48,4117.80329787619,-1.28832933879575,0,No
0.00385340905189514,-112,-4116,48,4117.80329787619,-1.28832933879575,0,No
0.00387428903579712,-116,-4116,52,4117.96260303563,-1.2845104875063,0,No
0.00389472889900208,-116,-4116,52,4117.96260303563,-1.2845104875063,0,No
0.00391545033454895,-116,-4116,52,4117.96260303563,-1.2845104875063,0,No
0.00393627309799194,-96,-4104,28,4105.21814280313,-1.59001972877437,0,No
0.00395664405822754,-96,-4104,28,4105.21814280313,-1.59001972877437,0,No
0.00397729182243347,-96,-4120,40,4121.31241232693,-1.2042091113549,0,No
0.00399802017211914,-96,-4120,40,4121.31241232693,-1.2042091113549,0,No
0.0040194616317749,-96,-4120,40,4121.31241232693,-1.2042091113549,0,No
0.00403978514671326,-108,-4124,32,4125.53802551861,-1.10291303003548,0,No
0.00406257486343384,-108,-4124,32,4125.53802551861,-1.10291303003548,0,No
0.00408367967605591,-104,-4128,40,4129.50360212944,-1.00785052605634,0,No
0.00410435438156128,-104,-4128,40,4129.50360212944,-1.00785052605634,0,No
0.00412507319450378,-104,-4128,40,4129.50360212944,-1.00785052605634,0,No
0.00414580392837524,-92,-4120,32,4121.15129545131,-1.20807139296807,0,No
0.0041662003993988,-92,-4120,32,4121.15129545131,-1.20807139296807,0,No
0.00418664574623108,-92,-4120,32,4121.15129545131,-1.20807139296807,0,No
0.00420717287063599,-100,-4128,36,4129.36799038303,-1.01110140063208,0,No
0.00422780466079712,-100,-4128,36,4129.36799038303,-1.01110140063208,0,No
0.00424844694137573,-104,-4132,32,4133.43247192935,-0.913667954985004,0,No
0.00426903200149536,-104,-4132,32,4133.43247192935,-0.913667954985004,0,No
0.00429086804389954,-104,-4132,32,4133.43247192935,-0.913667954985004,0,No
0.00431186413764954,-120,-4112,40,4113.94506526278,-1.38081860054972,0,No
0.00433266377449036,-120,-4112,40,4113.94506526278,-1.38081860054972,0,No
0.00435308313369751,-116,-4120,48,4121.91217761854,-1.1898315829358,0,No
0.00437444996833801,-116,-4120,48,4121.91217761854,-1.1898315829358,0,No
0.00439504027366638,-116,-4120,48,4121.91217761854,-1.1898315829358,0,No
0.00441556620597839,-100,-4112,28,4113.31107503432,-1.39601656657851,0,No
0.00443586111068726,-100,-4112,28,4113.31107503432,-1.39601656657851,0,No
0.00445618939399719,-104,-4116,32,4117.43803839232,-1.29708531164561,0,No
0.00447675466537476,-104,-4116,32,4117.43803839232,-1.29708531164561,0,No
0.00449746370315552,-104,-4116,32,4117.43803839232,-1.29708531164561,0,No
0.0045186607837677,-108,-4136,52,4137.736579339,-0.810490216181747,0,No
0.0045401406288147,-108,-4136,52,4137.736579339,-0.810490216181747,0,No
0.00456089472770691,-124,-4156,52,4158.17459950878,-0.32055153528192,0,No
0.00458155870437622,-124,-4156,52,4158.17459950878,-0.32055153528192,0,No
0.00460201239585876,-124,-4156,52,4158.17459950878,-0.32055153528192,0,No
0.00462229108810425,-112,-4128,44,4129.75350353989,-1.00185990825797,0,No
0.00464299750328064,-112,-4128,44,4129.75350353989,-1.00185990825797,0,No
0.00466326355934143,-116,-4128,32,4129.75350353989,-1.00185990825797,0,No
0.00468360376358032,-116,-4128,32,4129.75350353989,-1.00185990825797,0,No
0.00470407199859619,-116,-4128,32,4129.75350353989,-1.00185990825797,0,No
0.00472469115257263,-92,-4124,56,4125.40616182213,-1.10607405664058,0,No
0.00474555802345276,-92,-4124,56,4125.40616182213,-1.10607405664058,0,No
0.00476629781723022,-92,-4124,56,4125.40616182213,-1.10607405664058,0,No
0.00478667688369751,-112,-4128,44,4129.75350353989,-1.00185990825797,0,No
0.00480766630172729,-112,-4128,44,4129.75350353989,-1.00185990825797,0,No
0.00482830500602722,-108,-4116,36,4117.57404305011,-1.29382501822784,0,No
0.00484885096549988,-108,-4116,36,4117.57404305011,-1.29382501822784,0,No
0.00486960506439209,-108,-4116,36,4117.57404305011,-1.29382501822784,0,No
0.00489131045341492,-104,-4120,28,4121.40752656177,-1.20192904007765,0,No
0.00491185164451599,-104,-4120,28,4121.40752656177,-1.20192904007765,0,No
0.00493246054649353,-108,-4124,36,4125.57099078418,-1.10212278917083,0,No
0.00495320606231689,-108,-4124,36,4125.57099078418,-1.10212278917083,0,No
0.00497369027137756,-108,-4124,36,4125.57099078418,-1.10212278917083,0,No
0.00499448919296265,-108,-4108,64,4109.91776073439,-1.47736084152174,0,No
0.00501510858535767,-108,-4108,64,4109.91776073439,-1.47736084152174,0,No
0.00503585433959961,-124,-4108,44,4110.10656796147,-1.472834768888,0,No
0.00505650758743286,-124,-4108,44,4110.10656796147,-1.472834768888,0,No
0.00507706165313721,-124,-4108,44,4110.10656796147,-1.472834768888,0,No
0.00509774708747864,-100,-4120,36,4121.37064579249,-1.20281314310239,0,No
0.00511846971511841,-100,-4120,36,4121.37064579249,-1.20281314310239,0,No
0.00513894534111023,-108,-4120,44,4121.65015497434,-1.196112770037,0,No
0.00515948438644409,-108,-4120,44,4121.65015497434,-1.196112770037,0,No
0.00517985963821411,-108,-4120,44,4121.65015497434,-1.196112770037,0,No
0.00520067834854126,-104,-4120,44,4121.54728227155,-1.19857882672384,0,No
0.00522128319740295,-104,-4120,44,4121.54728227155,-1.19857882672384,0,No
0.00524193024635315,-104,-4120,44,4121.54728227155,-1.19857882672384,0,No
0.00526233053207397,-124,-4128,52,4130.18934190674,-0.991412023738621,0,No
0.00528256297111511,-124,-4128,52,4130.18934190674,-0.991412023738621,0,No
0.00530393433570862,-116,-4116,40,4117.82855398328,-1.28772390129793,0,No
0.00532447218894959,-116,-4116,40,4117.82855398328,-1.28772390129793,0,No
0.00534543704986572,-116,-4116,40,4117.82855398328,-1.28772390129793,0,No
0.00536603617668152,-100,-4124,56,4125.59232110978,-1.10161146021138,0,No
0.00538656544685364,-100,-4124,56,4125.59232110978,-1.10161146021138,0,No
0.00540771079063415,-100,-4136,44,4137.44268842482,-0.817535347051831,0,No
0.00542833733558655,-100,-4136,44,4137.44268842482,-0.817535347051831,0,No
0.00544914937019348,-100,-4136,44,4137.44268842482,-0.817535347051831,0,No
0.00546947693824768,-116,-4108,44,4109.87299073828,-1.4784340644982,0,No
0.00549022531509399,-116,-4108,44,4109.87299073828,-1.4784340644982,0,No
0.00551100659370422,-112,-4128,32,4129.64308385119,-1.00450688072281,0,No
0.00553129935264587,-112,-4128,32,4129.64308385119,-1.00450688072281,0,No
0.00555147552490234,-112,-4128,32,4129.64308385119,-1.00450688072281,0,No
0.00557316303253174,-104,-4108,28,4109.41163671881,-1.48949360832127,0,No
0.00559358382225037,-104,-4108,28,4109.41163671881,-1.48949360832127,0,No
0.00561396288871765,-104,-4108,28,4109.41163671881,-1.48949360832127,0,No
0.00563563203811646,-108,-4112,24,4113.48805759783,-1.39177395388954,0,No
0.00565856504440308,-108,-4112,24,4113.48805759783,-1.39177395388954,0,No
0.00567893505096436,-120,-4120,44,4121.98204751064,-1.1881566671423,0,No
0.00569958472251892,-120,-4120,44,4121.98204751064,-1.1881566671423,0,No
0.0057202296257019,-120,-4120,44,4121.98204751064,-1.1881566671423,0,No
0.00574074935913086,-120,-4120,44,4121.98204751064,-1.1881566671423,0,No
0.00576108455657959,-116,-4120,48,4121.91217761854,-1.1898315829358,0,No
0.00578132915496826,-116,-4120,48,4121.91217761854,-1.1898315829358,0,No
0.00580221223831177,-104,-4116,36,4117.47106850795,-1.29629351620031,0,No
0.00582300209999084,-104,-4116,36,4117.47106850795,-1.29629351620031,0,No
0.00584362721443176,-104,-4116,36,4117.47106850795,-1.29629351620031,0,No
0.00586431384086609,-104,-4116,48,4117.59347192022,-1.29335927081615,0,No
0.00588478517532349,-104,-4116,48,4117.59347192022,-1.29335927081615,0,No
0.00590577864646912,-116,-4132,64,4134.12336535813,-0.897105909722109,0,No
0.00592626357078552,-116,-4132,64,4134.12336535813,-0.897105909722109,0,No
0.0059470112323761,-116,-4132,64,4134.12336535813,-0.897105909722109,0,No
0.00596737170219421,-100,-4120,40,4121.40752656177,-1.20192904007765,0,No
0.00598842644691467,-100,-4120,40,4121.40752656177,-1.20192904007765,0,No
0.00600884890556335,-100,-4120,40,4121.40752656177,-1.20192904007765,0,No
0.00602956175804138,-108,-4120,44,4121.65015497434,-1.196112770037,0,No
0.00605024147033691,-108,-4120,44,4121.65015497434,-1.196112770037,0,No
0.00607103943824768,-100,-4104,56,4105.60007794232,-1.58086400837047,0,No
0.00609208846092224,-100,-4104,56,4105.60007794232,-1.58086400837047,0,No
0.0061126708984375,-100,-4104,56,4105.60007794232,-1.58086400837047,0,No
0.0061334023475647,-112,-4116,48,4117.80329787619,-1.28832933879575,0,No
0.00615392732620239,-112,-4116,48,4117.80329787619,-1.28832933879575,0,No
0.0061747841835022,-120,-4128,56,4130.12348483674,-0.992990744462667,0,No
0.00619561862945557,-120,-4128,56,4130.12348483674,-0.992990744462667,0,No
0.00621604990959167,-120,-4128,56,4130.12348483674,-0.992990744462667,0,No
0.00623673391342163,-104,-4116,40,4117.50798420598,-1.29540857586618,0,No
0.00625758528709412,-104,-4116,40,4117.50798420598,-1.29540857586618,0,No
0.00627821063995361,-108,-4128,36,4129.56946908513,-1.00627156835317,0,No
0.00629857921600342,-108,-4128,36,4129.56946908513,-1.00627156835317,0,No
0.00631940007209778,-108,-4128,36,4129.56946908513,-1.00627156835317,0,No
0.00633979845046997,-112,-4112,56,4113.90617296992,-1.38175092366638,0,No
0.00636023831367493,-112,-4112,56,4113.90617296992,-1.38175092366638,0,No
0.00638092160224915,-104,-4112,60,4113.75254481842,-1.38543368614879,0,No
0.00640115070343018,-104,-4112,60,4113.75254481842,-1.38543368614879,0,No
0.00642167472839355,-104,-4112,60,4113.75254481842,-1.38543368614879,0,No
0.00644221353530884,-112,-3964,12,3965.60008069397,-4.9369334029617,0,No
0.00646298336982727,-112,-3964,12,3965.60008069397,-4.9369334029617,0,No
0.00648360061645508,-112,-3964,12,3965.60008069397,-4.9369334029617,0,No
0.0065041983127594,-104,-3988,60,3989.80701287669,-4.356646647018,0,No
0.00652480101585388,-104,-3988,60,3989.80701287669,-4.356646647018,0,No
0.00654549527168274,-76,-4228,52,4229.00271931811,1.37733482072186,0,No
0.0065661153793335,-76,-4228,52,4229.00271931811,1.37733482072186,0,No
0.0065865957736969,-76,-4228,52,4229.00271931811,1.37733482072186,0,No
0.0066071994304657,-144,-4288,60,4290.83674823454,2.85961550693195,0,No
0.00662805390357971,-144,-4288,60,4290.83674823454,2.85961550693195,0,No
0.00664881706237793,-96,-4036,116,4038.80774486729,-3.1820047886007,0,No
0.00666911935806274,-96,-4036,116,4038.80774486729,-3.1820047886007,0,No
0.00668928170204163,-96,-4036,116,4038.80774486729,-3.1820047886007,0,No
0.0067099175453186,-120,-3984,64,3986.3206092837,-4.44022245148641,0,No
0.00673093414306641,-120,-3984,64,3986.3206092837,-4.44022245148641,0,No
0.0067517728805542,-156,-4352,4,4354.7968953787,4.39286333923923,0,No
0.00677202939987183,-156,-4352,4,4354.7968953787,4.39286333923923,0,No
0.00679328942298889,-156,-4352,4,4354.7968953787,4.39286333923923,0,No
0.00681407594680786,-64,-3988,28,3988.61178858008,-4.38529847387765,0,No
0.00683514499664307,-64,-3988,28,3988.61178858008,-4.38529847387765,0,No
0.00685574746131897,-64,-3988,28,3988.61178858008,-4.38529847387765,0,No
0.00687660932540894,-400,-3808,-16,3828.9841994973,-8.21187902232403,0,No
0.00689755582809448,-400,-3808,-16,3828.9841994973,-8.21187902232403,0,No
0.00691958904266357,-72,-4148,24,4148.69425241244,-0.547813702178196,0,No
0.00694046497344971,-72,-4148,24,4148.69425241244,-0.547813702178196,0,No
0.00696127653121948,-72,-4148,24,4148.69425241244,-0.547813702178196,0,No
0.00698225712776184,0,-3780,20,3780.05290968261,-9.38485621812807,0,No
0.00700304055213928,0,-3780,20,3780.05290968261,-9.38485621812807,0,No
0.00702351117134094,-48,-3676,24,3676.39170927147,-11.8698147105863,0,No
0.00704434871673584,-48,-3676,24,3676.39170927147,-11.8698147105863,0,No
0.00706513404846191,-48,-3676,24,3676.39170927147,-11.8698147105863,0,No
0.00708557319641113,-156,-4756,-136,4760.50081399006,14.1183671340852,0,No
0.007106201171875,-156,-4756,-136,4760.50081399006,14.1183671340852,0,No
0.00712699460983276,-172,-4624,124,4628.85903868329,10.962660406656,0,No
0.00714811086654663,-172,-4624,124,4628.85903868329,10.962660406656,0,No
0.0071688289642334,-172,-4624,124,4628.85903868329,10.962660406656,0,No
0.00718929839134216,-120,-4208,20,4209.7581878298,0.9160063606461,0,No
0.00721008396148682,-120,-4208,20,4209.7581878298,0.9160063606461,0,No
0.00723109650611877,-72,-4916,-156,4919.00152469991,17.917934239009,0,No
0.00725250911712646,-72,-4916,-156,4919.00152469991,17.917934239009,0,No
0.00727373814582825,-72,-4916,-156,4919.00152469991,17.917934239009,0,No
0.0072946445941925,-204,-4496,-24,4500.68972491995,7.89019526593281,0,No
0.00731536054611206,-204,-4496,-24,4500.68972491995,7.89019526593281,0,No
0.00733598494529724,-128,-4484,60,4486.2278140995,7.54351542846319,0,No
0.00735651612281799,-128,-4484,60,4486.2278140995,7.54351542846319,0,No
0.00737684559822083,-128,-4484,60,4486.2278140995,7.54351542846319,0,No
