timestamp,temp,hum,mic,ax,ay,az
1773578907.764935,21.4,30.8,0,-4168,-112,64
1773578907.7852473,21.4,30.8,0,-4180,-120,56
1773578907.8064935,21.4,30.8,0,-4180,-120,56
1773578907.827198,21.4,30.8,0,-4180,-120,56
1773578907.8479447,21.4,30.8,0,-4164,-108,44
1773578907.8694246,21.4,30.8,0,-4164,-108,44
1773578907.890117,21.4,30.8,0,-4152,-88,48
1773578907.9103725,21.4,30.8,0,-4152,-88,48
1773578907.9308598,21.4,30.8,0,-4152,-88,48
1773578907.9516723,21.4,30.8,0,-4196,-120,60
1773578907.9719641,21.4,30.8,0,-4196,-120,60
1773578907.9926336,21.4,30.8,0,-4196,-120,60
1773578908.0132573,21.4,30.8,0,-4176,-108,44
1773578908.0356636,21.4,30.8,0,-4176,-108,44
1773578908.0562422,21.4,30.8,0,-4160,-80,40
1773578908.0767763,21.4,30.8,0,-4160,-80,40
1773578908.097347,21.4,30.8,0,-4160,-80,40
1773578908.1192477,21.4,30.8,0,-4168,-84,60
1773578908.1399662,21.4,30.8,0,-4168,-84,60
1773578908.1606305,21.4,30.8,0,-4176,-112,64
1773578908.180971,21.4,30.8,0,-4176,-112,64
1773578908.2015803,21.4,30.8,0,-4176,-112,64
1773578908.2223148,21.4,30.8,0,-4148,-120,48
1773578908.2430272,21.4,30.8,0,-4148,-120,48
1773578908.2640347,21.4,30.8,0,-4180,-96,52
1773578908.2850542,21.4,30.8,0,-4180,-96,52
1773578908.3058584,21.4,30.8,0,-4180,-96,52
1773578908.3265722,21.4,30.8,0,-4188,-84,52
1773578908.34692,21.4,30.8,0,-4188,-84,52
1773578908.3673089,21.4,30.8,0,-4156,-104,48
1773578908.3879027,21.4,30.8,0,-4156,-104,48
1773578908.408614,21.4,30.8,0,-4156,-104,48
1773578908.429111,21.4,30.8,0,-4144,-128,44
1773578908.449715,21.4,30.8,0,-4144,-128,44
1773578908.4702353,21.4,30.8,0,-4144,-128,44
1773578908.4910383,21.4,30.8,0,-4196,-120,36
1773578908.5117598,21.4,30.8,0,-4196,-120,36
1773578908.5324337,21.4,30.8,0,-4168,-100,44
1773578908.554712,21.4,30.8,0,-4168,-100,44
1773578908.5753117,21.4,30.8,0,-4168,-100,44
1773578908.5961273,21.4,30.8,0,-4188,-140,44
1773578908.6163905,21.4,30.8,0,-4188,-140,44
1773578908.6367178,21.4,30.8,0,-4156,-104,88
1773578908.6574905,21.4,30.8,0,-4156,-104,88
1773578908.6781719,21.4,30.8,0,-4156,-104,88
1773578908.6985157,21.4,30.8,0,-4196,-116,44
1773578908.719279,21.4,30.8,0,-4196,-116,44
1773578908.739873,21.4,30.8,0,-4156,-116,56
1773578908.7601936,21.4,30.8,0,-4156,-116,56
1773578908.780763,21.4,30.8,0,-4156,-116,56
1773578908.801497,21.4,30.8,0,-4176,-92,60
1773578908.822206,21.4,30.8,0,-4176,-92,60
1773578908.8427703,21.4,30.8,0,-4176,-92,60
1773578908.862955,21.4,30.8,0,-4172,-120,48
1773578908.8836238,21.4,30.8,0,-4172,-120,48
1773578908.904362,21.4,30.8,0,-4168,-120,60
1773578908.924705,21.4,30.8,0,-4168,-120,60
1773578908.945175,21.4,30.8,0,-4168,-120,60
1773578908.9656303,21.4,30.8,0,-4164,-108,32
1773578908.9862754,21.4,30.8,0,-4164,-108,32
1773578909.006713,21.4,30.8,0,-4192,-72,52
1773578909.0274556,21.4,30.8,0,-4192,-72,52
1773578909.0480223,21.4,30.8,0,-4192,-72,52
1773578909.068442,21.4,30.8,0,-4184,-100,52
1773578909.088668,21.4,30.8,0,-4184,-100,52
1773578909.1091404,21.4,30.8,0,-4160,-88,40
1773578909.1296272,21.4,30.8,0,-4160,-88,40
1773578909.1501138,21.4,30.8,0,-4160,-88,40
1773578909.1707592,21.4,30.8,0,-4168,-120,52
1773578909.191844,21.4,30.8,0,-4168,-120,52
1773578909.2120833,21.4,30.8,0,-4168,-120,52
1773578909.232803,21.4,30.8,0,-4164,-96,48
1773578909.253316,21.4,30.8,0,-4164,-96,48
1773578909.2739925,21.4,30.8,0,-4168,-96,44
1773578909.294425,21.4,30.8,0,-4168,-96,44
1773578909.3147943,21.4,30.8,0,-4168,-96,44
1773578909.3353014,21.4,30.8,0,-4168,-100,48
1773578909.3557045,21.4,30.8,0,-4168,-100,48
1773578909.376552,21.4,30.8,0,-4176,-104,48
1773578909.397457,21.4,30.8,0,-4176,-104,48
1773578909.420832,21.4,30.8,0,-4176,-104,48
1773578909.4412441,21.4,30.8,0,-4176,-104,48
1773578909.4618196,21.4,30.8,0,-4152,-96,56
