timestamp,temp,hum,mic,ax,ay,az
1773578189.998524,22.0,29.7,1,-4188,-136,24
1773578190.0206826,22.0,29.7,1,-4180,-4,0
1773578190.0410306,22.0,29.7,1,-4180,-4,0
1773578190.0617814,22.0,29.7,1,-4180,-4,0
1773578190.0830078,22.0,29.7,1,-4164,-128,-24
1773578190.104005,22.0,29.7,1,-4164,-128,-24
1773578190.1246045,22.0,29.7,0,-4220,-80,-12
1773578190.1451757,22.0,29.7,0,-4220,-80,-12
1773578190.1654658,22.0,29.7,0,-4220,-80,-12
1773578190.1861298,22.0,29.7,1,-4184,-48,48
1773578190.2065856,22.0,29.7,1,-4184,-48,48
1773578190.2273395,22.0,29.7,0,-4192,-104,-16
1773578190.2477143,22.0,29.7,0,-4192,-104,-16
1773578190.2699127,22.0,29.7,0,-4192,-104,-16
1773578190.291457,22.0,29.7,0,-4196,-120,-4
1773578190.311996,22.0,29.7,0,-4196,-120,-4
1773578190.3331292,22.0,29.7,1,-4188,-116,12
1773578190.353412,22.0,29.7,1,-4188,-116,12
1773578190.3738303,22.0,29.7,1,-4188,-116,12
1773578190.3946252,22.0,29.7,1,-4224,-104,-8
1773578190.4153185,22.0,29.7,1,-4224,-104,-8
1773578190.4364872,22.0,29.7,1,-4156,-196,-32
1773578190.4573305,22.0,29.7,1,-4156,-196,-32
1773578190.4783616,22.0,29.7,1,-4156,-196,-32
1773578190.4987822,22.0,29.7,1,-4180,-56,68
1773578190.5189764,22.0,29.7,1,-4180,-56,68
1773578190.5394511,22.0,29.7,1,-4180,-56,68
1773578190.5602179,22.0,29.7,1,-4112,-136,4
1773578190.5812552,22.0,29.7,1,-4112,-136,4
1773578190.6032872,22.0,29.7,1,-4124,-156,-32
1773578190.6236877,22.0,29.7,1,-4124,-156,-32
1773578190.6440077,22.0,29.7,1,-4124,-156,-32
1773578190.6648247,22.0,29.7,1,-4164,-120,12
1773578190.6859696,22.0,29.7,1,-4164,-120,12
1773578190.7067528,22.0,29.7,0,-4172,-132,32
1773578190.7272382,22.0,29.7,0,-4172,-132,32
1773578190.7477448,22.0,29.7,0,-4172,-132,32
1773578190.769366,22.0,29.7,0,-4216,-96,-88
