timestamp,temp,hum,mic,ax,ay,az
1773541239.7066898,23.2,28.5,0,-1008,-3816,-144
1773541239.7272553,23.2,28.5,0,-1008,-3816,-144
1773541239.7479224,23.2,28.5,0,-1008,-3816,-144
1773541239.7682383,23.2,28.5,0,-820,-4256,-412
1773541239.7889607,23.2,28.5,0,-820,-4256,-412
1773541239.8092499,23.2,28.5,0,-548,-3868,96
1773541239.8297007,23.2,28.5,0,-548,-3868,96
1773541239.8501925,23.2,28.5,0,-548,-3868,96
1773541239.8709688,23.2,28.5,0,-404,-4092,56
1773541239.8913152,23.2,28.5,0,-404,-4092,56
1773541239.9117737,23.2,28.5,0,88,-4300,-204
1773541239.932455,23.2,28.5,0,88,-4300,-204
1773541239.9528973,23.2,28.5,0,88,-4300,-204
1773541239.9731903,23.2,28.5,0,28,-4148,-484
1773541239.993472,23.2,28.5,0,28,-4148,-484
1773541240.0141938,23.2,28.5,0,-44,-3780,-320
1773541240.0348346,23.2,28.5,0,-44,-3780,-320
1773541240.0554197,23.2,28.5,0,-44,-3780,-320
1773541240.0760126,23.2,28.5,0,356,-3788,-224
1773541240.0965135,23.2,28.5,0,356,-3788,-224
1773541240.116931,23.2,28.5,0,356,-3788,-224
1773541240.137499,23.2,28.5,0,476,-4004,116
1773541240.158368,23.2,28.5,0,476,-4004,116
1773541240.178877,23.2,28.5,0,1200,-4052,-228
1773541240.1996224,23.2,28.5,0,1200,-4052,-228
1773541240.2203615,23.2,28.5,0,1200,-4052,-228
1773541240.2411973,23.2,28.5,0,1248,-4256,-540
1773541240.2616947,23.2,28.5,0,1248,-4256,-540
1773541240.2821965,23.2,28.5,0,1324,-4132,-336
1773541240.302652,23.2,28.5,0,1324,-4132,-336
1773541240.3234217,23.2,28.5,0,1324,-4132,-336
1773541240.3442469,23.2,28.5,0,884,-4368,-440
1773541240.3651493,23.2,28.5,0,884,-4368,-440
1773541240.385522,23.2,28.5,0,808,-4020,-180
1773541240.4061742,23.2,28.5,0,808,-4020,-180
1773541240.426881,23.2,28.5,0,808,-4020,-180
1773541240.4478467,23.2,28.5,0,456,-4104,-60
1773541240.4682238,23.2,28.5,0,456,-4104,-60
1773541240.4884846,23.2,28.5,0,456,-4104,-60
1773541240.508846,23.2,28.5,0,452,-3888,-364
1773541240.5296254,23.2,28.5,0,452,-3888,-364
1773541240.5511882,23.2,28.5,0,144,-3592,-320
1773541240.5722027,23.2,28.5,0,144,-3592,-320
1773541240.592918,23.2,28.5,0,144,-3592,-320
1773541240.6137614,23.2,28.5,0,-356,-3188,-168
1773541240.6343117,23.2,28.5,0,-356,-3188,-168
1773541240.655278,23.2,28.5,0,-696,-3784,-108
1773541240.6757805,23.2,28.5,0,-696,-3784,-108
1773541240.6961737,23.2,28.5,0,-696,-3784,-108
1773541240.7164187,23.2,28.5,0,-736,-5428,-72
1773541240.7372565,23.2,28.5,0,-736,-5428,-72
1773541240.7580214,23.2,28.5,0,-624,-5864,-228
1773541240.7790074,23.2,28.5,0,-624,-5864,-228
1773541240.8015187,23.2,28.5,0,-624,-5864,-228
1773541240.8238006,23.2,28.5,0,-484,-5708,-632
1773541240.8446984,23.2,28.5,0,-484,-5708,-632
1773541240.8658125,23.2,28.5,0,-620,-5480,-212
1773541240.8869994,23.2,28.5,0,-620,-5480,-212
1773541240.9074936,23.2,28.5,0,-620,-5480,-212
1773541240.928229,23.2,28.5,0,-620,-5480,-212
1773541240.949638,23.2,28.1,0,-304,-3844,-128
1773541240.9703813,23.2,28.1,0,-304,-3844,-128
1773541240.990732,23.2,28.1,0,-280,-4336,-68
1773541241.0117133,23.2,28.1,0,-280,-4336,-68
1773541241.0323558,23.2,28.1,0,-280,-4336,-68
1773541241.0532374,23.2,28.1,0,-28,-3724,-208
1773541241.073637,23.2,28.1,0,-28,-3724,-208
1773541241.0941803,23.2,28.1,0,-28,-3724,-208
1773541241.1150198,23.2,28.1,0,-280,-3072,-488
1773541241.1353815,23.2,28.1,0,-280,-3072,-488
1773541241.1560233,23.2,28.1,0,-296,-3128,428
1773541241.180772,23.2,28.1,0,-296,-3128,428
1773541241.2012386,23.2,28.1,0,-296,-3128,428
1773541241.2217119,23.2,28.1,0,-336,-3172,332
1773541241.2423575,23.2,28.1,0,-336,-3172,332
1773541241.2628767,23.2,28.1,0,-476,-2248,-32
1773541241.2834682,23.2,28.1,0,-476,-2248,-32
1773541241.3039584,23.2,28.1,0,-476,-2248,-32
1773541241.3245614,23.2,28.1,0,-432,-2484,484
1773541241.345166,23.2,28.1,0,-432,-2484,484
1773541241.3655863,23.2,28.1,0,-448,-3088,128
1773541241.385998,23.2,28.1,0,-448,-3088,128
1773541241.4065409,23.2,28.1,0,-448,-3088,128
1773541241.427425,23.2,28.1,0,-388,-3508,144
1773541241.4479651,23.2,28.1,0,-388,-3508,144
1773541241.4686308,23.2,28.1,0,-140,-3940,420
1773541241.4890945,23.2,28.1,0,-140,-3940,420
1773541241.5094686,23.2,28.1,0,-140,-3940,420
1773541241.5301368,23.2,28.1,1,-180,-3936,-112
1773541241.5511193,23.2,28.1,1,-180,-3936,-112
1773541241.571985,23.2,28.1,1,-180,-3936,-112
1773541241.592171,23.2,28.1,0,-20,-4444,76
1773541241.6127279,23.2,28.1,0,-20,-4444,76
1773541241.633603,23.2,28.1,0,-28,-4496,-116
1773541241.6541948,23.2,28.1,0,-28,-4496,-116
1773541241.674612,23.2,28.1,0,-28,-4496,-116
1773541241.6950536,23.2,28.1,0,-100,-4300,-192
1773541241.715615,23.2,28.1,0,-100,-4300,-192
1773541241.7363966,23.2,28.1,0,116,-4136,-44
1773541241.7565908,23.2,28.1,0,116,-4136,-44
1773541241.777348,23.2,28.1,0,116,-4136,-44
1773541241.7977023,23.2,28.1,0,120,-4776,176
1773541241.8182864,23.2,28.1,0,120,-4776,176
1773541241.8386269,23.2,28.1,0,384,-5000,-428
1773541241.8593411,23.2,28.1,0,384,-5000,-428
1773541241.8800075,23.2,28.1,0,384,-5000,-428
1773541241.9009917,23.2,28.1,0,372,-5212,-756
1773541241.9212973,23.2,28.1,0,372,-5212,-756
1773541241.9418037,23.2,28.1,0,372,-5212,-756
1773541241.9625566,23.2,28.1,0,284,-5596,-76
1773541241.9835546,23.2,28.1,0,284,-5596,-76
1773541242.0040534,23.2,28.1,0,200,-5608,32
1773541242.0246215,23.2,28.1,0,200,-5608,32
1773541242.045071,23.2,28.1,0,200,-5608,32
1773541242.06559,23.2,28.1,0,88,-4744,384
1773541242.0862372,23.2,28.1,0,88,-4744,384
1773541242.1069074,23.2,28.1,0,100,-4952,244
1773541242.1277285,23.2,28.1,0,100,-4952,244
1773541242.1483054,23.2,28.1,0,100,-4952,244
1773541242.1688094,23.2,28.1,0,-116,-4064,-76
1773541242.1894531,23.2,28.1,0,-116,-4064,-76
1773541242.2098322,23.2,28.1,0,-104,-3900,-608
1773541242.2303483,23.2,28.1,0,-104,-3900,-608
1773541242.251074,23.2,28.1,0,-104,-3900,-608
1773541242.2722752,23.2,28.1,0,-144,-3756,-356
1773541242.292687,23.2,28.1,0,-144,-3756,-356
1773541242.3131554,23.2,28.1,0,-144,-3756,-356
1773541242.3333235,23.2,28.1,0,-280,-3768,-300
1773541242.354318,23.2,28.1,0,-280,-3768,-300
1773541242.3749683,23.2,28.1,0,-568,-3244,256
1773541242.3955147,23.2,28.1,0,-568,-3244,256
1773541242.4168937,23.2,28.1,0,-568,-3244,256
1773541242.4376438,23.2,28.1,0,-504,-3068,-48
1773541242.458394,23.2,28.1,0,-504,-3068,-48
1773541242.4791062,23.2,28.1,0,-612,-2828,336
1773541242.4994206,23.2,28.1,0,-612,-2828,336
1773541242.5200212,23.2,28.1,0,-612,-2828,336
1773541242.540587,23.2,28.1,0,-368,-2516,288
1773541242.5608459,23.2,28.1,0,-368,-2516,288
1773541242.5813885,23.2,28.1,0,-384,-2800,-108
1773541242.6020446,23.2,28.1,0,-384,-2800,-108
1773541242.6226985,23.2,28.1,0,-384,-2800,-108
1773541242.6433208,23.2,28.1,0,-120,-3120,372
1773541242.6640997,23.2,28.1,0,-120,-3120,372
1773541242.6850579,23.2,28.1,0,-120,-3120,372
1773541242.7056484,23.2,28.1,0,-312,-3636,268
1773541242.726354,23.2,28.1,0,-312,-3636,268
1773541242.7468216,23.2,28.1,0,-340,-3664,80
1773541242.7671163,23.2,28.1,0,-340,-3664,80
1773541242.7879815,23.2,28.1,0,-340,-3664,80
1773541242.8087537,23.2,28.1,0,-64,-3996,140
1773541242.829279,23.2,28.1,0,-64,-3996,140
1773541242.8497148,23.2,28.1,0,-100,-4156,-432
1773541242.8708029,23.2,28.1,0,-100,-4156,-432
