timestamp,temp,hum,mic,ax,ay,az
1773578784.689871,21.4,30.5,0,-4192,-136,56
1773578784.7102273,21.4,30.5,0,-4192,-136,56
1773578784.7308745,21.4,30.5,0,-4180,-124,56
1773578784.7518394,21.4,30.5,0,-4180,-124,56
1773578784.7727282,21.4,30.5,0,-4180,-124,56
1773578784.793328,21.4,30.5,0,-4184,-116,40
1773578784.8140337,21.4,30.5,0,-4184,-116,40
1773578784.8353965,21.4,30.5,0,-4168,-100,48
1773578784.8558598,21.4,30.5,0,-4168,-100,48
1773578784.8766556,21.4,30.5,0,-4168,-100,48
1773578784.8974319,21.4,30.5,0,-4196,-124,56
1773578784.919036,21.4,30.5,0,-4196,-124,56
1773578784.9394042,21.4,30.5,0,-4196,-124,56
1773578784.959921,21.4,30.5,0,-4180,-112,64
1773578784.9803402,21.4,30.5,0,-4180,-112,64
1773578785.000961,21.4,30.5,0,-4004,-44,140
1773578785.0212147,21.4,30.5,0,-4004,-44,140
1773578785.0418303,21.4,30.5,0,-4004,-44,140
1773578785.0621202,21.4,30.5,0,-4196,-120,40
1773578785.0826905,21.4,30.5,0,-4196,-120,40
1773578785.103308,21.4,30.5,0,-4140,-52,48
1773578785.1236303,21.4,30.5,0,-4140,-52,48
1773578785.1442008,21.4,30.5,0,-4140,-52,48
1773578785.1647391,21.4,30.5,0,-4156,-32,40
1773578785.1852534,21.4,30.5,0,-4156,-32,40
1773578785.2058506,21.4,30.5,0,-4280,-240,60
1773578785.2262917,21.4,30.5,0,-4280,-240,60
1773578785.2466178,21.4,30.5,0,-4280,-240,60
1773578785.2672052,21.4,30.5,0,-4156,-392,-60
1773578785.2873764,21.4,30.5,0,-4156,-392,-60
1773578785.308097,21.4,30.5,0,-4156,-392,-60
1773578785.3285403,21.4,30.5,0,-4064,-220,-8
1773578785.348692,21.4,30.5,0,-4064,-220,-8
1773578785.3694859,21.4,30.5,0,-4112,-580,-12
1773578785.3898063,21.4,30.5,0,-4112,-580,-12
1773578785.4100857,21.4,30.5,0,-4112,-580,-12
1773578785.4306314,21.4,30.5,0,-4288,44,124
1773578785.4510603,21.4,30.5,0,-4288,44,124
1773578785.4715304,21.4,30.5,0,-4248,244,136
1773578785.4918525,21.4,30.5,0,-4248,244,136
1773578785.5120945,21.4,30.5,0,-4248,244,136
1773578785.5324466,21.4,30.5,0,-4196,-356,0
1773578785.5527859,21.4,30.5,0,-4196,-356,0
1773578785.573099,21.4,30.5,0,-4196,-356,0
1773578785.5937204,21.4,30.5,0,-4184,-204,60
1773578785.614355,21.4,30.5,0,-4184,-204,60
1773578785.6349053,21.4,30.5,0,-4156,68,84
1773578785.6558592,21.4,30.5,0,-4156,68,84
1773578785.6763191,21.4,30.5,0,-4156,68,84
1773578785.6965988,21.4,30.5,0,-4108,-252,36
1773578785.717532,21.4,30.5,0,-4108,-252,36
1773578785.7377098,21.4,30.5,0,-4184,-500,-52
1773578785.7582986,21.4,30.5,0,-4184,-500,-52
1773578785.7787914,21.4,30.5,0,-4184,-500,-52
1773578785.799174,21.4,30.5,0,-4140,-324,24
1773578785.819667,21.4,30.5,0,-4140,-324,24
1773578785.8401744,21.4,30.5,0,-4140,-324,24
1773578785.8609269,21.4,30.5,0,-4172,-416,36
1773578785.8813941,21.4,30.5,0,-4172,-416,36
1773578785.9021423,21.4,30.5,0,-4172,-292,52
1773578785.9224448,21.4,30.5,0,-4172,-292,52
1773578785.943453,21.4,30.5,0,-4172,-292,52
1773578785.9639964,21.4,30.5,0,-4164,-168,120
1773578785.9843795,21.4,30.5,0,-4164,-168,120
1773578786.0047565,21.4,30.5,0,-4128,-152,128
1773578786.025216,21.4,30.5,0,-4128,-152,128
